,days_left,usd_price
0,1.0416368518518517,8255.549357649003
1,2.0416484374999997,8329.4839933272
2,5.041636851851852,8699.473753442999
3,12.041636747685185,9412.5269504673
4,19.04164855324074,9984.633191606701
5,47.04163686342592,12204.8726213304
6,82.04163671296297,14159.3259803886
7,138.04163725694445,17189.066626281
8,236.08330354166665,20747.8153343142
9,320.0416600810185,23298.0650243154
