,days_left,usd_price
0,2.0415791550925926,14141.2047052182
1,9.041637488425927,14802.487013382799
2,16.041625706018518,15436.427791035401
3,44.04163725694444,17817.9723812298
4,72.04163725694444,20033.4722150344
5,163.04163743055557,24701.2250882243
6,261.0833039583333,28044.1240039183
7,345.04163729166663,30115.963039388498
