,days_left,usd_price
0,1.0416297222222222,5569.2715450743
1,2.0416181944444447,5700.022793514001
2,9.041559837962962,6464.9067510174
3,16.041641435185188,7168.157325134399
4,37.0416296875,9105.280540234198
5,65.04164130787036,11227.6162443249
6,156.0416414236111,15859.791406569599
7,254.08329637731478,19324.4451254715
8,338.0416180439815,21490.995914016297
