,days_left,usd_price
0,1.0416093518518519,4555.547353078499
1,2.0416330439814816,4657.7418866262
2,3.041632743055555,4784.4129257211
3,10.041632916666668,5585.4544197084
4,17.041621354166665,6282.7656036822
5,31.041621342592595,7678.8207453447
6,59.041552673611115,9994.4037888036
7,150.04162127314814,14729.852258680201
8,248.08332298611109,17947.1246534463
9,332.04165635416666,20619.761010525002
