,days_left,usd_price
0,1.0416630208333333,7144.952670557601
1,2.0416256828703703,7276.7307189076
2,4.041658287037037,7457.3149018972
3,11.041660902777778,8109.3418345028
4,18.04163553240741,8637.1336200048
5,32.04166083333334,9680.4217137348
6,60.04161856481481,11661.6137252634
7,88.04165987268519,13678.9760270208
8,179.04164479166667,18393.7290420868
9,277.083284224537,22152.2308658576
10,361.0416626041667,24218.570627994603
