,days_left,usd_price
0,7.041643229166667,11621.4629373136
1,14.041631215277777,12166.2382846424
2,21.041618449074075,12680.6173106984
3,42.041631215277775,14350.678153044802
4,70.04163138888889,16325.270535364
5,161.04163131944443,20975.1219531896
6,259.0832978819444,24180.9359064728
7,343.04161848379624,26265.20074892
