,days_left,usd_price
0,1.0416297685185185,4662.9563466918
1,2.0416652777777777,4767.3911117724
2,7.041483275462963,5527.6899331374
3,14.041629687499999,6162.872573463
4,21.0416297337963,6729.6625669458
5,28.041641365740745,7497.6632973732
6,56.041664722222215,9584.1455008242
7,91.04162947916667,11348.066054900999
8,147.0416296875,13972.957109894398
9,245.08329635416666,17326.031138833798
10,329.0416294791666,19828.207401667798
