,days_left,usd_price
0,1.0416630555555557,7194.3526821465
1,2.041662962962963,7282.026140571
2,4.0416630555555555,7490.6512878015
3,11.041639398148149,8186.526396418501
4,18.041662766203707,8782.4027972655
5,25.041663391203702,9381.1892073705
6,53.041639699074075,11528.3222794935
7,81.04166291666667,13612.8158593245
8,172.0416397453704,18287.0930947185
9,270.08330606481485,21685.7301680565
10,354.04166291666667,23242.369099189502
